date,sku_id,product_id,product_name,category_l1,category_l2,brand,platform,shop_id,price,sales,is_promo,"collect_time "
2026-06-01,SKU0149,PROD0149,Adidas运动装备 SKU0149,运动户外,运动户外,Adidas,淘宝,SHOP_淘宝_0043,1791.64,92,False,"2026-06-01 14:34:41"
2026-06-01,SKU0149,PROD0149,Adidas运动装备 SKU0149,运动户外,运动户外,Adidas,淘宝,SHOP_淘宝_0099,2031.66,234,False,"2026-06-01 12:51:54"
2026-06-01,SKU0149,PROD0149,Adidas运动装备 SKU0149,运动户外,运动户外,Adidas,淘宝,SHOP_淘宝_0001,2691.07,198,False,"2026-06-01 19:34:41"
2026-06-01,SKU0150,PROD0150,小米护肤精华 SKU0150,美妆个护,美妆个护,小米,拼多多,SHOP_拼多多_0249,707.62,176,False,"2026-06-01 10:10:06"
2026-06-01,SKU0150,PROD0150,小米护肤精华 SKU0150,美妆个护,美妆个护,小米,拼多多,SHOP_拼多多_0355,683.82,158,False,"2026-06-01 10:37:03"
2026-06-01,SKU0150,PROD0150,小米护肤精华 SKU0150,美妆个护,美妆个护,小米,淘宝,SHOP_淘宝_0419,179.52,208,False,"2026-06-01 16:39:02"
2026-06-01,SKU0150,PROD0150,小米护肤精华 SKU0150,美妆个护,美妆个护,小米,淘宝,SHOP_淘宝_0309,375.64,62,False,"2026-06-01 08:02:36"
2026-06-01,SKU0150,PROD0150,小米护肤精华 SKU0150,美妆个护,美妆个护,小米,淘宝,SHOP_淘宝_0368,38.53,188,False,"2026-06-01 09:09:37"
2026-06-01,SKU0151,PROD0151,NIKE笔记本电脑 SKU0151,电脑办公,电脑办公,NIKE,拼多多,SHOP_拼多多_0221,7201.84,153,False,"2026-06-01 00:43:07"
2026-06-01,SKU0151,PROD0151,NIKE笔记本电脑 SKU0151,电脑办公,电脑办公,NIKE,拼多多,SHOP_拼多多_0423,7390.38,208,False,"2026-06-01 14:47:44"
2026-06-01,SKU0151,PROD0151,NIKE笔记本电脑 SKU0151,电脑办公,电脑办公,NIKE,拼多多,SHOP_拼多多_0217,8655.19,102,False,"2026-06-01 06:24:14"
2026-06-01,SKU0151,PROD0151,NIKE笔记本电脑 SKU0151,电脑办公,电脑办公,NIKE,淘宝,SHOP_淘宝_0470,6608.79,76,False,"2026-06-01 07:55:38"
2026-06-01,SKU0151,PROD0151,NIKE笔记本电脑 SKU0151,电脑办公,电脑办公,NIKE,淘宝,SHOP_淘宝_0271,5549.08,64,False,"2026-06-01 00:14:32"
2026-06-01,SKU0152,PROD0152,美的智能家电 SKU0152,家用电器,家用电器,美的,拼多多,SHOP_拼多多_0075,1975.8,66,False,"2026-06-01 06:36:13"
2026-06-01,SKU0152,PROD0152,美的智能家电 SKU0152,家用电器,家用电器,美的,拼多多,SHOP_拼多多_0415,4815.45,200,False,"2026-06-01 20:36:49"
2026-06-01,SKU0153,PROD0153,小米笔记本电脑 SKU0153,电脑办公,电脑办公,小米,拼多多,SHOP_拼多多_0195,9571.12,149,False,"2026-06-01 20:36:13"
2026-06-01,SKU0153,PROD0153,小米笔记本电脑 SKU0153,电脑办公,电脑办公,小米,拼多多,SHOP_拼多多_0410,1445.33,62,False,"2026-06-01 02:40:14"
2026-06-01,SKU0153,PROD0153,小米笔记本电脑 SKU0153,电脑办公,电脑办公,小米,京东,SHOP_京东_0205,8607.74,121,False,"2026-06-01 15:23:26"
2026-06-01,SKU0153,PROD0153,小米笔记本电脑 SKU0153,电脑办公,电脑办公,小米,京东,SHOP_京东_0443,8368.03,85,False,"2026-06-01 04:03:10"
2026-06-01,SKU0153,PROD0153,小米笔记本电脑 SKU0153,电脑办公,电脑办公,小米,京东,SHOP_京东_0343,9046.14,57,False,"2026-06-01 14:09:22"
2026-06-01,SKU0154,PROD0154,海尔智能手机 SKU0154,手机数码,手机数码,海尔,京东,SHOP_京东_0098,6093.59,180,False,"2026-06-01 04:46:40"
2026-06-01,SKU0154,PROD0154,海尔智能手机 SKU0154,手机数码,手机数码,海尔,京东,SHOP_京东_0166,6101.31,197,False,"2026-06-01 20:14:33"
2026-06-01,SKU0154,PROD0154,海尔智能手机 SKU0154,手机数码,手机数码,海尔,淘宝,SHOP_淘宝_0080,8095.66,171,False,"2026-06-01 04:23:35"
2026-06-01,SKU0154,PROD0154,海尔智能手机 SKU0154,手机数码,手机数码,海尔,京东,SHOP_京东_0072,4817.62,57,False,"2026-06-01 08:04:37"
2026-06-01,SKU0155,PROD0155,三只松鼠智能家电 SKU0155,家用电器,家用电器,三只松鼠,淘宝,SHOP_淘宝_0221,4751.73,151,False,"2026-06-01 22:02:37"
2026-06-01,SKU0155,PROD0155,三只松鼠智能家电 SKU0155,家用电器,家用电器,三只松鼠,拼多多,SHOP_拼多多_0434,2530.14,134,False,"2026-06-01 10:41:34"
2026-06-01,SKU0155,PROD0155,三只松鼠智能家电 SKU0155,家用电器,家用电器,三只松鼠,拼多多,SHOP_拼多多_0411,3033.63,224,False,"2026-06-01 02:22:02"
2026-06-01,SKU0155,PROD0155,三只松鼠智能家电 SKU0155,家用电器,家用电器,三只松鼠,淘宝,SHOP_淘宝_0030,3817.76,132,False,"2026-06-01 06:20:46"
2026-06-01,SKU0155,PROD0155,三只松鼠智能家电 SKU0155,家用电器,家用电器,三只松鼠,京东,SHOP_京东_0358,1877.43,139,False,"2026-06-01 20:54:04"
2026-06-01,SKU0156,PROD0156,欧莱雅精选零食礼包 SKU0156,食品饮料,食品饮料,欧莱雅,拼多多,SHOP_拼多多_0214,74.19,94,False,"2026-06-01 09:34:34"
2026-06-01,SKU0156,PROD0156,欧莱雅精选零食礼包 SKU0156,食品饮料,食品饮料,欧莱雅,京东,SHOP_京东_0289,165.2,206,False,"2026-06-01 05:05:00"
2026-06-01,SKU0156,PROD0156,欧莱雅精选零食礼包 SKU0156,食品饮料,食品饮料,欧莱雅,拼多多,SHOP_拼多多_0269,80.76,140,False,"2026-06-01 00:21:28"
2026-06-01,SKU0157,PROD0157,三只松鼠精选零食礼包 SKU0157,食品饮料,食品饮料,三只松鼠,拼多多,SHOP_拼多多_0407,135.13,222,False,"2026-06-01 00:20:00"
2026-06-01,SKU0157,PROD0157,三只松鼠精选零食礼包 SKU0157,食品饮料,食品饮料,三只松鼠,淘宝,SHOP_淘宝_0188,6.62,190,False,"2026-06-01 04:53:37"
2026-06-01,SKU0157,PROD0157,三只松鼠精选零食礼包 SKU0157,食品饮料,食品饮料,三只松鼠,京东,SHOP_京东_0268,79.86,230,False,"2026-06-01 11:13:39"
2026-06-01,SKU0157,PROD0157,三只松鼠精选零食礼包 SKU0157,食品饮料,食品饮料,三只松鼠,京东,SHOP_京东_0096,133.14,186,False,"2026-06-01 01:38:40"
2026-06-01,SKU0157,PROD0157,三只松鼠精选零食礼包 SKU0157,食品饮料,食品饮料,三只松鼠,淘宝,SHOP_淘宝_0466,93.26,225,False,"2026-06-01 02:35:36"
2026-06-01,SKU0158,PROD0158,联想日用商品 SKU0158,日用百货,日用百货,联想,京东,SHOP_京东_0489,40.83,186,False,"2026-06-01 10:57:45"
2026-06-01,SKU0158,PROD0158,联想日用商品 SKU0158,日用百货,日用百货,联想,拼多多,SHOP_拼多多_0011,188.82,145,False,"2026-06-01 10:35:59"
2026-06-01,SKU0158,PROD0158,联想日用商品 SKU0158,日用百货,日用百货,联想,拼多多,SHOP_拼多多_0087,463.75,149,False,"2026-06-01 23:34:52"
2026-06-01,SKU0159,PROD0159,Apple时尚运动鞋 SKU0159,服饰鞋包,服饰鞋包,Apple,拼多多,SHOP_拼多多_0210,454.82,101,False,"2026-06-01 08:18:59"
2026-06-01,SKU0159,PROD0159,Apple时尚运动鞋 SKU0159,服饰鞋包,服饰鞋包,Apple,拼多多,SHOP_拼多多_0497,1552.76,117,False,"2026-06-01 05:42:23"
2026-06-01,SKU0160,PROD0160,格力运动装备 SKU0160,运动户外,运动户外,格力,拼多多,SHOP_拼多多_0191,2352.66,236,False,"2026-06-01 14:33:41"
2026-06-01,SKU0160,PROD0160,格力运动装备 SKU0160,运动户外,运动户外,格力,京东,SHOP_京东_0368,1608.07,132,False,"2026-06-01 15:42:16"
2026-06-01,SKU0160,PROD0160,格力运动装备 SKU0160,运动户外,运动户外,格力,京东,SHOP_京东_0468,2924.76,71,False,"2026-06-01 05:42:07"
2026-06-01,SKU0160,PROD0160,格力运动装备 SKU0160,运动户外,运动户外,格力,淘宝,SHOP_淘宝_0253,1198.84,165,False,"2026-06-01 03:25:52"
2026-06-01,SKU0161,PROD0161,Apple智能手机 SKU0161,手机数码,手机数码,Apple,京东,SHOP_京东_0392,4991.63,121,False,"2026-06-01 10:57:34"
2026-06-01,SKU0161,PROD0161,Apple智能手机 SKU0161,手机数码,手机数码,Apple,拼多多,SHOP_拼多多_0011,5230.53,221,False,"2026-06-01 17:52:02"
2026-06-01,SKU0161,PROD0161,Apple智能手机 SKU0161,手机数码,手机数码,Apple,淘宝,SHOP_淘宝_0205,8122.12,210,False,"2026-06-01 03:19:38"
2026-06-01,SKU0161,PROD0161,Apple智能手机 SKU0161,手机数码,手机数码,Apple,拼多多,SHOP_拼多多_0357,2475.25,242,False,"2026-06-01 21:08:44"
2026-06-01,SKU0161,PROD0161,Apple智能手机 SKU0161,手机数码,手机数码,Apple,京东,SHOP_京东_0369,6155.76,249,False,"2026-06-01 23:33:36"
2026-06-01,SKU0162,PROD0162,Apple智能手机 SKU0162,手机数码,手机数码,Apple,拼多多,SHOP_拼多多_0463,3867.5,159,False,"2026-06-01 20:47:18"
2026-06-01,SKU0162,PROD0162,Apple智能手机 SKU0162,手机数码,手机数码,Apple,拼多多,SHOP_拼多多_0497,4879.29,215,False,"2026-06-01 10:09:49"
2026-06-01,SKU0162,PROD0162,Apple智能手机 SKU0162,手机数码,手机数码,Apple,淘宝,SHOP_淘宝_0124,2578.22,170,False,"2026-06-01 08:24:13"
2026-06-01,SKU0163,PROD0163,联想时尚运动鞋 SKU0163,服饰鞋包,服饰鞋包,联想,淘宝,SHOP_淘宝_0192,569.29,128,False,"2026-06-01 19:34:30"
2026-06-01,SKU0163,PROD0163,联想时尚运动鞋 SKU0163,服饰鞋包,服饰鞋包,联想,京东,SHOP_京东_0375,1320.61,103,False,"2026-06-01 09:47:03"
2026-06-01,SKU0164,PROD0164,联想智能手机 SKU0164,手机数码,手机数码,联想,京东,SHOP_京东_0178,3002.34,210,False,"2026-06-01 14:48:26"
2026-06-01,SKU0164,PROD0164,联想智能手机 SKU0164,手机数码,手机数码,联想,拼多多,SHOP_拼多多_0387,4041.83,94,False,"2026-06-01 20:25:05"
2026-06-01,SKU0164,PROD0164,联想智能手机 SKU0164,手机数码,手机数码,联想,京东,SHOP_京东_0261,2391.15,129,False,"2026-06-01 05:15:45"
2026-06-01,SKU0165,PROD0165,联想运动装备 SKU0165,运动户外,运动户外,联想,拼多多,SHOP_拼多多_0260,1009.95,222,False,"2026-06-01 05:59:14"
2026-06-01,SKU0165,PROD0165,联想运动装备 SKU0165,运动户外,运动户外,联想,淘宝,SHOP_淘宝_0294,1190.1,232,False,"2026-06-01 06:30:28"
2026-06-01,SKU0165,PROD0165,联想运动装备 SKU0165,运动户外,运动户外,联想,淘宝,SHOP_淘宝_0390,1061.4,223,False,"2026-06-01 00:20:40"
2026-06-01,SKU0165,PROD0165,联想运动装备 SKU0165,运动户外,运动户外,联想,京东,SHOP_京东_0042,514.07,181,False,"2026-06-01 21:49:57"
2026-06-01,SKU0166,PROD0166,Adidas笔记本电脑 SKU0166,电脑办公,电脑办公,Adidas,拼多多,SHOP_拼多多_0466,888.26,181,False,"2026-06-01 08:53:26"
2026-06-01,SKU0166,PROD0166,Adidas笔记本电脑 SKU0166,电脑办公,电脑办公,Adidas,拼多多,SHOP_拼多多_0118,7591.33,56,False,"2026-06-01 19:36:02"
2026-06-01,SKU0167,PROD0167,美的智能手机 SKU0167,手机数码,手机数码,美的,淘宝,SHOP_淘宝_0144,866.23,64,False,"2026-06-01 15:13:00"
2026-06-01,SKU0167,PROD0167,美的智能手机 SKU0167,手机数码,手机数码,美的,京东,SHOP_京东_0333,5922.19,117,False,"2026-06-01 01:24:08"
2026-06-01,SKU0167,PROD0167,美的智能手机 SKU0167,手机数码,手机数码,美的,京东,SHOP_京东_0456,8053.34,172,False,"2026-06-01 14:58:05"
2026-06-01,SKU0167,PROD0167,美的智能手机 SKU0167,手机数码,手机数码,美的,淘宝,SHOP_淘宝_0265,8581.72,165,False,"2026-06-01 07:47:03"
2026-06-01,SKU0167,PROD0167,美的智能手机 SKU0167,手机数码,手机数码,美的,京东,SHOP_京东_0296,4569.81,148,False,"2026-06-01 06:20:01"
2026-06-01,SKU0168,PROD0168,美的精选零食礼包 SKU0168,食品饮料,食品饮料,美的,京东,SHOP_京东_0198,36.35,182,False,"2026-06-01 10:26:19"
2026-06-01,SKU0168,PROD0168,美的精选零食礼包 SKU0168,食品饮料,食品饮料,美的,淘宝,SHOP_淘宝_0133,134.35,73,False,"2026-06-01 02:37:22"
2026-06-01,SKU0168,PROD0168,美的精选零食礼包 SKU0168,食品饮料,食品饮料,美的,拼多多,SHOP_拼多多_0071,40.65,61,False,"2026-06-01 15:00:30"
2026-06-01,SKU0168,PROD0168,美的精选零食礼包 SKU0168,食品饮料,食品饮料,美的,淘宝,SHOP_淘宝_0243,187.26,187,False,"2026-06-01 17:04:37"
2026-06-01,SKU0168,PROD0168,美的精选零食礼包 SKU0168,食品饮料,食品饮料,美的,淘宝,SHOP_淘宝_0225,38.42,193,False,"2026-06-01 20:34:05"
2026-06-01,SKU0169,PROD0169,索尼运动装备 SKU0169,运动户外,运动户外,索尼,拼多多,SHOP_拼多多_0194,1610.4,215,False,"2026-06-01 05:06:34"
2026-06-01,SKU0169,PROD0169,索尼运动装备 SKU0169,运动户外,运动户外,索尼,拼多多,SHOP_拼多多_0412,1438.35,186,False,"2026-06-01 11:08:20"
2026-06-01,SKU0169,PROD0169,索尼运动装备 SKU0169,运动户外,运动户外,索尼,京东,SHOP_京东_0119,1093.04,186,False,"2026-06-01 17:16:33"
2026-06-01,SKU0169,PROD0169,索尼运动装备 SKU0169,运动户外,运动户外,索尼,淘宝,SHOP_淘宝_0020,406.48,116,False,"2026-06-01 06:27:46"
2026-06-01,SKU0169,PROD0169,索尼运动装备 SKU0169,运动户外,运动户外,索尼,拼多多,SHOP_拼多多_0119,586.52,212,False,"2026-06-01 21:37:37"
2026-06-01,SKU0170,PROD0170,海尔智能手机 SKU0170,手机数码,手机数码,海尔,拼多多,SHOP_拼多多_0358,4387.59,164,False,"2026-06-01 12:16:08"
2026-06-01,SKU0170,PROD0170,海尔智能手机 SKU0170,手机数码,手机数码,海尔,京东,SHOP_京东_0421,4502.35,87,False,"2026-06-01 09:06:52"
2026-06-01,SKU0171,PROD0171,Apple护肤精华 SKU0171,美妆个护,美妆个护,Apple,拼多多,SHOP_拼多多_0144,84.52,135,False,"2026-06-01 14:45:59"
2026-06-01,SKU0171,PROD0171,Apple护肤精华 SKU0171,美妆个护,美妆个护,Apple,淘宝,SHOP_淘宝_0179,226.65,199,False,"2026-06-01 20:15:45"
2026-06-01,SKU0172,PROD0172,玉兰油日用商品 SKU0172,日用百货,日用百货,玉兰油,京东,SHOP_京东_0430,188.54,238,False,"2026-06-01 04:54:13"
2026-06-01,SKU0172,PROD0172,玉兰油日用商品 SKU0172,日用百货,日用百货,玉兰油,拼多多,SHOP_拼多多_0342,287.86,82,False,"2026-06-01 09:53:03"
2026-06-01,SKU0172,PROD0172,玉兰油日用商品 SKU0172,日用百货,日用百货,玉兰油,淘宝,SHOP_淘宝_0163,381.84,161,False,"2026-06-01 07:53:29"
2026-06-01,SKU0173,PROD0173,索尼笔记本电脑 SKU0173,电脑办公,电脑办公,索尼,京东,SHOP_京东_0240,5963.3,78,False,"2026-06-01 08:31:13"
2026-06-01,SKU0173,PROD0173,索尼笔记本电脑 SKU0173,电脑办公,电脑办公,索尼,京东,SHOP_京东_0064,2833.05,222,False,"2026-06-01 11:06:02"
2026-06-01,SKU0173,PROD0173,索尼笔记本电脑 SKU0173,电脑办公,电脑办公,索尼,淘宝,SHOP_淘宝_0415,3485.81,192,False,"2026-06-01 08:32:37"
2026-06-01,SKU0173,PROD0173,索尼笔记本电脑 SKU0173,电脑办公,电脑办公,索尼,拼多多,SHOP_拼多多_0328,6181.65,112,False,"2026-06-01 16:37:58"
2026-06-01,SKU0174,PROD0174,NIKE智能手机 SKU0174,手机数码,手机数码,NIKE,淘宝,SHOP_淘宝_0395,4366.86,97,False,"2026-06-01 04:17:56"
2026-06-01,SKU0174,PROD0174,NIKE智能手机 SKU0174,手机数码,手机数码,NIKE,拼多多,SHOP_拼多多_0459,7678.82,224,False,"2026-06-01 22:44:29"
2026-06-01,SKU0174,PROD0174,NIKE智能手机 SKU0174,手机数码,手机数码,NIKE,京东,SHOP_京东_0401,507.83,206,False,"2026-06-01 21:04:41"
2026-06-01,SKU0174,PROD0174,NIKE智能手机 SKU0174,手机数码,手机数码,NIKE,淘宝,SHOP_淘宝_0171,682.01,143,False,"2026-06-01 16:46:02"
2026-06-01,SKU0174,PROD0174,NIKE智能手机 SKU0174,手机数码,手机数码,NIKE,京东,SHOP_京东_0048,6010.29,101,False,"2026-06-01 00:43:50"
2026-06-01,SKU0175,PROD0175,海尔精选零食礼包 SKU0175,食品饮料,食品饮料,海尔,京东,SHOP_京东_0342,130.61,51,False,"2026-06-01 10:52:02"
2026-06-01,SKU0175,PROD0175,海尔精选零食礼包 SKU0175,食品饮料,食品饮料,海尔,拼多多,SHOP_拼多多_0333,50.68,205,False,"2026-06-01 21:12:48"
2026-06-01,SKU0175,PROD0175,海尔精选零食礼包 SKU0175,食品饮料,食品饮料,海尔,淘宝,SHOP_淘宝_0315,127.49,152,False,"2026-06-01 03:50:31"
2026-06-01,SKU0175,PROD0175,海尔精选零食礼包 SKU0175,食品饮料,食品饮料,海尔,拼多多,SHOP_拼多多_0491,176.6,86,False,"2026-06-01 08:52:30"
2026-06-01,SKU0176,PROD0176,Adidas运动装备 SKU0176,运动户外,运动户外,Adidas,拼多多,SHOP_拼多多_0068,1160.11,144,False,"2026-06-01 02:07:07"
2026-06-01,SKU0176,PROD0176,Adidas运动装备 SKU0176,运动户外,运动户外,Adidas,京东,SHOP_京东_0282,907.49,63,False,"2026-06-01 12:23:46"
2026-06-01,SKU0176,PROD0176,Adidas运动装备 SKU0176,运动户外,运动户外,Adidas,淘宝,SHOP_淘宝_0001,1069.02,80,False,"2026-06-01 16:53:19"
2026-06-01,SKU0176,PROD0176,Adidas运动装备 SKU0176,运动户外,运动户外,Adidas,拼多多,SHOP_拼多多_0432,1058.6,162,False,"2026-06-01 06:12:46"
2026-06-01,SKU0177,PROD0177,索尼智能家电 SKU0177,家用电器,家用电器,索尼,拼多多,SHOP_拼多多_0161,3219.11,178,False,"2026-06-01 05:05:00"
2026-06-01,SKU0177,PROD0177,索尼智能家电 SKU0177,家用电器,家用电器,索尼,京东,SHOP_京东_0488,1425.98,114,False,"2026-06-01 16:36:44"
2026-06-01,SKU0177,PROD0177,索尼智能家电 SKU0177,家用电器,家用电器,索尼,淘宝,SHOP_淘宝_0097,1655.28,115,False,"2026-06-01 01:46:16"
2026-06-01,SKU0177,PROD0177,索尼智能家电 SKU0177,家用电器,家用电器,索尼,拼多多,SHOP_拼多多_0052,3239.62,84,False,"2026-06-01 12:09:57"
2026-06-01,SKU0178,PROD0178,格力笔记本电脑 SKU0178,电脑办公,电脑办公,格力,拼多多,SHOP_拼多多_0464,6671.59,68,False,"2026-06-01 17:56:15"
2026-06-01,SKU0178,PROD0178,格力笔记本电脑 SKU0178,电脑办公,电脑办公,格力,京东,SHOP_京东_0191,9766.66,50,False,"2026-06-01 10:31:11"
2026-06-01,SKU0179,PROD0179,欧莱雅智能家电 SKU0179,家用电器,家用电器,欧莱雅,淘宝,SHOP_淘宝_0469,3023.78,137,False,"2026-06-01 05:41:13"
2026-06-01,SKU0179,PROD0179,欧莱雅智能家电 SKU0179,家用电器,家用电器,欧莱雅,拼多多,SHOP_拼多多_0257,1432.54,86,False,"2026-06-01 04:39:41"
2026-06-01,SKU0179,PROD0179,欧莱雅智能家电 SKU0179,家用电器,家用电器,欧莱雅,淘宝,SHOP_淘宝_0029,1190.59,194,False,"2026-06-01 19:13:44"
2026-06-01,SKU0179,PROD0179,欧莱雅智能家电 SKU0179,家用电器,家用电器,欧莱雅,京东,SHOP_京东_0019,506.25,184,False,"2026-06-01 14:57:44"
2026-06-01,SKU0179,PROD0179,欧莱雅智能家电 SKU0179,家用电器,家用电器,欧莱雅,淘宝,SHOP_淘宝_0288,4814.01,226,False,"2026-06-01 08:16:29"
2026-06-01,SKU0180,PROD0180,良品铺子精选零食礼包 SKU0180,食品饮料,食品饮料,良品铺子,京东,SHOP_京东_0172,58.92,177,False,"2026-06-01 10:08:33"
2026-06-01,SKU0180,PROD0180,良品铺子精选零食礼包 SKU0180,食品饮料,食品饮料,良品铺子,拼多多,SHOP_拼多多_0407,123.39,193,False,"2026-06-01 16:27:55"
2026-06-01,SKU0180,PROD0180,良品铺子精选零食礼包 SKU0180,食品饮料,食品饮料,良品铺子,淘宝,SHOP_淘宝_0269,6.44,205,False,"2026-06-01 09:17:01"
2026-06-01,SKU0181,PROD0181,海尔精选零食礼包 SKU0181,食品饮料,食品饮料,海尔,京东,SHOP_京东_0374,87.66,76,False,"2026-06-01 19:31:50"
2026-06-01,SKU0181,PROD0181,海尔精选零食礼包 SKU0181,食品饮料,食品饮料,海尔,京东,SHOP_京东_0481,93.27,56,False,"2026-06-01 16:23:41"
2026-06-01,SKU0182,PROD0182,三只松鼠运动装备 SKU0182,运动户外,运动户外,三只松鼠,淘宝,SHOP_淘宝_0072,142.84,177,False,"2026-06-01 20:32:12"
2026-06-01,SKU0182,PROD0182,三只松鼠运动装备 SKU0182,运动户外,运动户外,三只松鼠,淘宝,SHOP_淘宝_0162,959.58,101,False,"2026-06-01 01:47:24"
2026-06-01,SKU0182,PROD0182,三只松鼠运动装备 SKU0182,运动户外,运动户外,三只松鼠,京东,SHOP_京东_0057,2163.57,122,False,"2026-06-01 19:14:42"
2026-06-01,SKU0183,PROD0183,Adidas精选零食礼包 SKU0183,食品饮料,食品饮料,Adidas,淘宝,SHOP_淘宝_0134,57.87,137,False,"2026-06-01 01:47:32"
2026-06-01,SKU0183,PROD0183,Adidas精选零食礼包 SKU0183,食品饮料,食品饮料,Adidas,拼多多,SHOP_拼多多_0097,170.34,61,False,"2026-06-01 00:59:03"
2026-06-01,SKU0183,PROD0183,Adidas精选零食礼包 SKU0183,食品饮料,食品饮料,Adidas,淘宝,SHOP_淘宝_0202,131.56,134,False,"2026-06-01 04:51:04"
2026-06-01,SKU0183,PROD0183,Adidas精选零食礼包 SKU0183,食品饮料,食品饮料,Adidas,京东,SHOP_京东_0010,29.21,174,False,"2026-06-01 14:20:24"
2026-06-01,SKU0183,PROD0183,Adidas精选零食礼包 SKU0183,食品饮料,食品饮料,Adidas,京东,SHOP_京东_0426,202.56,118,False,"2026-06-01 06:24:38"
2026-06-01,SKU0184,PROD0184,小米时尚运动鞋 SKU0184,服饰鞋包,服饰鞋包,小米,淘宝,SHOP_淘宝_0312,528.6,114,False,"2026-06-01 12:21:41"
2026-06-01,SKU0184,PROD0184,小米时尚运动鞋 SKU0184,服饰鞋包,服饰鞋包,小米,拼多多,SHOP_拼多多_0100,1073.23,74,False,"2026-06-01 10:00:27"
2026-06-01,SKU0184,PROD0184,小米时尚运动鞋 SKU0184,服饰鞋包,服饰鞋包,小米,京东,SHOP_京东_0043,396.32,112,False,"2026-06-01 22:02:44"
2026-06-01,SKU0184,PROD0184,小米时尚运动鞋 SKU0184,服饰鞋包,服饰鞋包,小米,淘宝,SHOP_淘宝_0219,707.98,224,False,"2026-06-01 11:46:27"
2026-06-01,SKU0185,PROD0185,海尔智能手机 SKU0185,手机数码,手机数码,海尔,京东,SHOP_京东_0365,5537.92,108,False,"2026-06-01 15:21:21"
2026-06-01,SKU0185,PROD0185,海尔智能手机 SKU0185,手机数码,手机数码,海尔,淘宝,SHOP_淘宝_0481,4798.44,178,False,"2026-06-01 18:12:58"
2026-06-01,SKU0185,PROD0185,海尔智能手机 SKU0185,手机数码,手机数码,海尔,京东,SHOP_京东_0229,6448.23,68,False,"2026-06-01 22:39:14"
2026-06-01,SKU0185,PROD0185,海尔智能手机 SKU0185,手机数码,手机数码,海尔,京东,SHOP_京东_0405,1572.21,225,False,"2026-06-01 00:34:11"
2026-06-01,SKU0185,PROD0185,海尔智能手机 SKU0185,手机数码,手机数码,海尔,淘宝,SHOP_淘宝_0119,5116.28,224,False,"2026-06-01 05:44:20"
2026-06-01,SKU0186,PROD0186,海尔时尚运动鞋 SKU0186,服饰鞋包,服饰鞋包,海尔,京东,SHOP_京东_0092,923.73,50,False,"2026-06-01 16:00:03"
2026-06-01,SKU0186,PROD0186,海尔时尚运动鞋 SKU0186,服饰鞋包,服饰鞋包,海尔,拼多多,SHOP_拼多多_0109,748.38,167,False,"2026-06-01 05:17:44"
2026-06-01,SKU0186,PROD0186,海尔时尚运动鞋 SKU0186,服饰鞋包,服饰鞋包,海尔,拼多多,SHOP_拼多多_0101,1529.78,103,False,"2026-06-01 19:14:11"
2026-06-01,SKU0186,PROD0186,海尔时尚运动鞋 SKU0186,服饰鞋包,服饰鞋包,海尔,京东,SHOP_京东_0026,794.38,69,False,"2026-06-01 06:37:41"
2026-06-01,SKU0186,PROD0186,海尔时尚运动鞋 SKU0186,服饰鞋包,服饰鞋包,海尔,拼多多,SHOP_拼多多_0389,1213.97,233,False,"2026-06-01 06:33:46"
2026-06-01,SKU0187,PROD0187,良品铺子日用商品 SKU0187,日用百货,日用百货,良品铺子,京东,SHOP_京东_0057,72.25,169,False,"2026-06-01 06:22:27"
2026-06-01,SKU0187,PROD0187,良品铺子日用商品 SKU0187,日用百货,日用百货,良品铺子,拼多多,SHOP_拼多多_0254,275.39,119,False,"2026-06-01 11:22:12"
2026-06-01,SKU0187,PROD0187,良品铺子日用商品 SKU0187,日用百货,日用百货,良品铺子,淘宝,SHOP_淘宝_0007,30.02,182,False,"2026-06-01 14:29:52"
2026-06-01,SKU0188,PROD0188,索尼笔记本电脑 SKU0188,电脑办公,电脑办公,索尼,京东,SHOP_京东_0481,863.81,237,False,"2026-06-01 10:19:51"
2026-06-01,SKU0188,PROD0188,索尼笔记本电脑 SKU0188,电脑办公,电脑办公,索尼,拼多多,SHOP_拼多多_0102,896.98,158,False,"2026-06-01 09:34:58"
2026-06-01,SKU0188,PROD0188,索尼笔记本电脑 SKU0188,电脑办公,电脑办公,索尼,淘宝,SHOP_淘宝_0254,5949.55,141,False,"2026-06-01 21:10:32"
2026-06-01,SKU0189,PROD0189,格力精选零食礼包 SKU0189,食品饮料,食品饮料,格力,淘宝,SHOP_淘宝_0111,182.61,213,False,"2026-06-01 08:32:11"
2026-06-01,SKU0189,PROD0189,格力精选零食礼包 SKU0189,食品饮料,食品饮料,格力,拼多多,SHOP_拼多多_0339,100.63,105,False,"2026-06-01 06:28:40"
2026-06-01,SKU0189,PROD0189,格力精选零食礼包 SKU0189,食品饮料,食品饮料,格力,拼多多,SHOP_拼多多_0359,172.95,140,False,"2026-06-01 17:49:17"
2026-06-01,SKU0190,PROD0190,联想精选零食礼包 SKU0190,食品饮料,食品饮料,联想,拼多多,SHOP_拼多多_0441,165.71,140,False,"2026-06-01 00:45:32"
2026-06-01,SKU0190,PROD0190,联想精选零食礼包 SKU0190,食品饮料,食品饮料,联想,拼多多,SHOP_拼多多_0331,119.77,98,False,"2026-06-01 09:10:43"
